,date,so2,nox,rspm,spm,co2,aqi,location
457,2010-07-02,12,42,31,75,0,53,Nal Stop
458,2010-07-06,12,21,46,122,0,46,Nal Stop
459,2010-07-09,10,22,36,85,0,36,Nal Stop
460,2010-07-13,12,22,59,152,0,59,Nal Stop
461,2010-07-16,13,23,35,112,0,35,Nal Stop
462,2010-07-20,11,20,29,61,0,29,Nal Stop
463,2010-07-23,15,26,56,86,0,56,Nal Stop
464,2010-07-27,23,36,50,110,0,50,Nal Stop
465,2010-07-30,29,41,46,87,0,51,Nal Stop
466,2010-08-03,35,27,41,122,0,41,Nal Stop
467,2010-08-06,41,21,51,95,0,51,Nal Stop
468,2010-08-10,39,18,27,98,0,31,Nal Stop
469,2010-08-13,40,18,27,69,0,32,Nal Stop
470,2010-08-17,28,36,82,137,0,82,Nal Stop
471,2010-08-20,13,29,27,60,0,36,Nal Stop
472,2010-08-24,41,31,35,86,0,51,Nal Stop
473,2010-08-27,27,34,36,92,0,43,Nal Stop
474,2010-08-31,14,34,36,41,0,43,Nal Stop
475,2010-09-03,10,21,22,93,0,26,Nal Stop
476,2010-09-07,16,28,25,76,0,35,Nal Stop
477,2010-09-10,15,29,38,193,0,38,Nal Stop
478,2010-09-14,31,29,23,57,0,36,Nal Stop
479,2010-09-17,16,33,29,70,0,41,Nal Stop
480,2010-09-21,21,46,73,142,0,73,Nal Stop
481,2010-09-24,23,39,50,134,0,50,Nal Stop
482,2010-09-28,30,30,41,78,0,41,Nal Stop
483,2010-10-01,33,54,78,257,0,78,Nal Stop
484,2010-10-05,32,67,40,82,0,84,Nal Stop
485,2010-10-08,40,40,86,150,0,86,Nal Stop
486,2010-10-12,13,30,40,93,0,40,Nal Stop
487,2010-10-15,19,47,67,98,0,67,Nal Stop
488,2010-10-19,22,49,77,96,0,77,Nal Stop
489,2010-10-22,22,39,50,141,0,50,Nal Stop
490,2010-10-26,21,71,66,141,0,89,Nal Stop
491,2010-10-29,22,64,98,162,0,98,Nal Stop
492,2010-11-02,22,50,93,237,0,93,Nal Stop
493,2010-11-05,45,56,241,300,0,194,Nal Stop
494,2010-11-09,20,60,90,144,0,90,Nal Stop
495,2010-11-12,20,39,45,142,0,49,Nal Stop
